date,open,high,low,close,volume,return
2022-06-01,3820.496985359612,3828.5521438906476,3790.877180719552,3818.6308941280486,91418,0.0018963914716625396
2022-06-02,3844.9272893118628,3871.2565573636916,3840.3617947784173,3849.391625457368,80211,0.008055434573847053
2022-06-06,3850.616004604152,3897.093959025125,3843.5446783705797,3848.6751046751688,51850,-0.00018613870759742746
2022-06-07,3888.4856940400955,3888.4856940400955,3862.9920900002107,3879.967977791449,88545,0.00813081703837959
2022-06-09,3817.307922715544,3835.037171845344,3809.206265935293,3827.5730757096544,37843,-0.01350395219282674
2022-06-13,3845.3408225386274,3860.040833317968,3824.3276498215887,3844.0111257971585,72320,0.004294640432033203
2022-06-14,3839.112156033651,3851.6241160893715,3839.112156033651,3845.7520671619222,39793,0.0004528970670976129
2022-06-15,3851.722386441853,3878.67294096122,3825.6263120603,3839.7719201526047,49516,-0.0015550006617380818
2022-06-20,3826.375266635477,3859.060122918004,3807.4906892403797,3841.607135683315,27857,0.0004779490992885549
2022-06-21,3796.266538918581,3810.7479064960417,3782.765626594802,3801.8557573912967,29627,-0.010347590705666376
2022-06-22,3801.234438385192,3817.3117313485072,3776.681185887036,3797.4623196345465,71822,-0.0011556034834327988
2022-06-23,3820.2598113571253,3836.005021289196,3797.9280385061948,3804.604571064782,94101,0.001880795865519591
2022-06-27,3833.5049493488823,3851.397833777718,3800.953269055542,3834.162451959612,62248,0.007768975814103518
2022-06-28,3818.245052327207,3829.537783535107,3810.601791674949,3823.797047594139,65798,-0.002703433799518762
2022-06-29,3821.21322002662,3821.21322002662,3785.4054173328036,3807.627175536275,54116,-0.004228747461384685
2022-06-30,3783.111895660422,3816.4404542620614,3764.5246352620807,3797.5920346645844,85318,-0.002635536624007062
2022-07-01,3796.9420115678454,3849.0264262920623,3796.9420115678454,3815.900077018626,97902,0.0048209608054063935
2022-07-04,3826.875243712353,3829.1372106643935,3808.61421878925,3822.4750992118197,38557,0.0017230593203403366
2022-07-05,3806.8593528929528,3846.974302617099,3797.290035788494,3811.879895136479,81334,-0.0027718176836588615
2022-07-08,3811.932915627439,3842.3463630725378,3811.2137328959307,3822.145243798746,85163,0.002692988484596315
2022-07-11,3830.735589844397,3830.735589844397,3809.8230988803552,3824.086794785707,88002,0.0005079741514562031
2022-07-12,3845.8977017340762,3877.610724585663,3834.5138492837405,3843.4596945963644,52614,0.005066019902339347
2022-07-13,3823.7778464114504,3840.6028142598147,3818.19245924996,3829.4186327188177,22720,-0.003653235104113972
2022-07-14,3810.0623458001533,3842.908517898674,3783.8662422953344,3822.865389786862,67608,-0.001711289247919856
2022-07-15,3823.7478000070205,3826.4067169326026,3788.5923636795214,3815.023226724219,82095,-0.0020513835207470743
2022-07-18,3792.2549395411634,3817.5619366820397,3776.940215936276,3785.7529277615768,94694,-0.007672377656210316
2022-07-19,3790.6835746650745,3834.178782695783,3767.8491216875186,3791.6753333028682,97593,0.0015643930426261221
2022-07-20,3804.196960329414,3804.196960329414,3771.245960675915,3796.8964387464657,45892,0.0013769916948689342
2022-07-21,3786.297860216054,3805.201363790648,3784.040166880379,3796.998707879315,87242,2.6934928170740946e-05
2022-07-27,3777.051713502565,3810.7337667408215,3751.12083821715,3792.306965211812,87606,-0.0012356450524376728
2022-07-28,3757.080469671991,3773.2634829355575,3754.638632462956,3763.9995503708037,10924,-0.007464431308088271
2022-08-01,3755.1307837519416,3775.626030550273,3733.633965343115,3755.5866439154966,61322,-0.0022350976249395638
2022-08-02,3751.1657480781882,3760.113432298294,3730.6905758131,3748.7323535849614,36478,-0.0018250917846989179
2022-08-03,3730.2744476219655,3753.607325336599,3705.8941474536814,3732.686808200529,81042,-0.0042802589971748795
2022-08-04,3732.9816479323517,3755.981236739181,3708.7658558046546,3729.461093967209,56418,-0.0008641802538142951
2022-08-05,3725.1319491316985,3742.968344076938,3725.1319491316985,3737.5421111034993,72217,0.0021668055873709235
2022-08-08,3789.7034751684428,3818.2896428427703,3742.1544887441373,3775.2658291277103,90846,0.010093188759570326
2022-08-11,3777.935873600421,3784.970601660639,3773.445018705355,3778.757385384347,83762,0.00092485043826529
2022-08-12,3795.0813515146833,3803.076528537011,3760.8628497230693,3783.908393198802,21781,0.0013631485933387477
2022-08-15,3785.846728347256,3817.6937627357356,3759.2643512805403,3782.419474883479,15515,-0.0003934868819761572
2022-08-18,3748.611582769036,3785.1068441026173,3708.6583721046627,3744.044050577498,46133,-0.010145734644400606
2022-08-19,3749.2114458708356,3780.1964919286233,3728.297931297962,3743.5137730685137,92508,-0.00014163228365404734
2022-08-23,3749.1954628675076,3755.060910287564,3719.106765554853,3744.7183772673343,86946,0.0003217843640610507
2022-08-24,3800.4104471157157,3809.157719981639,3775.8265284399977,3793.98321951704,95058,0.013155820354548542
2022-08-25,3803.4275255227417,3826.75981426206,3768.045495680085,3790.1360002214174,19095,-0.001014031711008112
2022-08-26,3798.1321587651046,3819.0677133496124,3769.3282690601836,3796.16694706809,98583,0.0015912217520215322
2022-08-29,3802.56274924987,3810.133932707654,3772.6677616572547,3795.472711673985,30470,-0.0001828779934562874
2022-08-30,3771.201793978722,3780.035011161305,3763.6623641257233,3772.099150921594,53129,-0.006158273956363702
2022-08-31,3809.3567793663897,3832.2000197770035,3778.890582812199,3794.955607211895,18531,0.0060593466332179435
2022-09-01,3803.2303448450375,3832.931054182941,3781.482375753133,3809.9942678656303,47038,0.00396280278619221
2022-09-02,3836.1855197646078,3836.1855197646078,3802.9135099609593,3825.8149068064913,97939,0.004152404919423702
2022-09-05,3807.225578204153,3830.451002218902,3790.6825933455284,3807.6271577105963,52674,-0.00475395426567482
2022-09-06,3821.3752929081375,3883.719351955904,3811.716083844834,3835.683043929318,92476,0.0073683386152731956
2022-09-07,3808.9270668225804,3827.029089058321,3793.38189683149,3807.6460226734725,39831,-0.00730952504019311
2022-09-08,3812.572647974729,3828.605769326032,3787.040408420273,3819.383164549478,67174,0.003082519174869125
2022-09-09,3871.598712555565,3887.9358676087013,3841.228792812344,3863.1922770656774,21279,0.01147020621623529
2022-09-12,3836.85531077004,3851.0066899049098,3813.7310842676934,3843.3815505630637,48220,-0.005128071574439286
2022-09-13,3827.593761638861,3838.592633630184,3816.009597217418,3832.0555959710086,70610,-0.0029468722902090683
2022-09-15,3816.5360045998414,3843.545742908923,3816.5360045998414,3834.0486232727612,62719,0.0005200935246993943
2022-09-19,3819.456046997947,3841.9791618069066,3805.043673821846,3823.9791101904375,63051,-0.002626339431691549
2022-09-23,3776.3253102274202,3801.3389350084494,3776.3253102274202,3792.9658415691147,82013,-0.008110208693001497
2022-09-26,3784.128255798564,3808.1759140566237,3784.128255798564,3794.3371010652354,66652,0.00036152698268265837
2022-09-27,3780.695173352156,3799.8990083395697,3757.314189666858,3773.091026790713,75524,-0.00559941663289687
2022-09-29,3790.420876989925,3815.781522998342,3757.3917817218926,3782.562875403417,92936,0.002510368434116561
2022-09-30,3768.4289663365903,3771.146153364426,3719.921876885289,3764.1743907187406,16470,-0.004861382425193739
2022-10-04,3785.5033173877996,3800.5500712779885,3783.1800778730976,3795.1730788190916,77598,0.008235189149786493
2022-10-05,3779.030899410947,3798.6723014374975,3743.211957545125,3779.5080129723665,51798,-0.00412762883836626
2022-10-06,3773.0307572573474,3782.731105273523,3766.159898659427,3773.066782648253,63473,-0.0017042510035711889
2022-10-07,3779.0681626740015,3813.3998596739116,3779.0681626740015,3789.3371269956465,29880,0.004312233332899984
2022-10-11,3775.462323971004,3775.462323971004,3746.136985158204,3764.7198406669677,54439,-0.006496462442811546
2022-10-12,3778.042662264807,3786.517786851859,3758.2281293692527,3769.26903935905,24308,0.0012083764223147497
2022-10-13,3793.202252706402,3807.6419649488207,3783.8229387177566,3795.4118944446986,45081,0.006935789091376154
2022-10-14,3763.5310881434193,3791.136753899887,3743.624815667708,3763.262229753474,85242,-0.00847066552599518
2022-10-17,3769.038735003596,3774.1261010396506,3755.253746342438,3766.95490692412,60383,0.000981243651173358
2022-10-18,3760.829443665433,3777.817162621978,3760.829443665433,3772.1525628090885,19837,0.001379803054030182
2022-10-20,3785.3172464194286,3796.9513573900854,3773.403668448464,3787.7890202446347,62151,0.004145234630675176
2022-10-24,3756.2301635470953,3770.620756255852,3727.338563562931,3763.0500060270733,46824,-0.006531254535386832
2022-10-25,3726.624673666439,3779.2778546753407,3716.5051001656484,3736.640873765388,43073,-0.007018012574743215
2022-10-26,3744.268702148866,3763.0542032325448,3729.8303291974535,3747.0797050777255,36299,0.0027936405089468153
2022-10-28,3759.8762965652118,3759.8762965652118,3727.6857359708592,3753.0193985423894,68861,0.0015851526874688382
2022-10-31,3764.437684161977,3766.226383389255,3748.147646075823,3758.029255549307,40063,0.001334887053571654
2022-11-01,3759.2464298414184,3790.5117225577656,3759.1720739866937,3764.9582197392465,79453,0.0018437760109790702
2022-11-02,3757.083553121238,3781.6718821249706,3743.667789619642,3751.3577253076764,78472,-0.003612389205347455
2022-11-03,3769.9963536167566,3778.3262962151866,3744.325599919526,3756.0027992508967,24506,0.0012382380682820493
2022-11-04,3771.110585545998,3786.2533927274053,3728.2369130802467,3761.8642487168704,89854,0.0015605551378030658
2022-11-07,3748.1735240555445,3761.1211075937767,3720.941885802886,3747.577220356343,36026,-0.0037978585658429154
2022-11-09,3778.4233428021826,3802.8172567761144,3753.64832671061,3784.892710579238,37672,0.009957230506206116
2022-11-11,3801.35160213361,3834.875586849664,3776.927969191353,3794.369368997474,48417,0.002503811638239428
2022-11-14,3774.4781529076386,3799.4160356885504,3738.9646326627126,3770.543299053421,62413,-0.0062793227614390545
2022-11-15,3792.626303426375,3807.0574546982975,3770.938200812314,3783.6743712260977,75066,0.0034825411435994713
2022-11-17,3770.532455838371,3789.192384182411,3737.361129317832,3764.1807378215512,69213,-0.0051520378055761595
2022-11-22,3790.4179570495935,3798.334834077933,3734.677020982385,3779.9224298964,60971,0.004181970306760263
2022-11-23,3797.7419893609426,3835.943647477835,3777.6201505544086,3803.0943414765484,37281,0.0061302611389260075
2022-11-24,3796.681625401493,3796.681625401493,3776.6945231966797,3786.680695109514,38091,-0.004315866211370811
2022-11-25,3807.9242137413244,3816.7220902799972,3780.046448212705,3805.9482176944002,60494,0.005088235353398085
2022-11-28,3824.4102730085547,3824.4102730085547,3806.3060795711926,3814.2038362331305,28610,0.0021691358017823514
2022-11-29,3825.1669785673207,3838.331214262431,3825.1669785673207,3830.64503943302,11079,0.004310520335516932
2022-11-30,3885.940537117752,3889.7970645492946,3856.5526143718243,3868.580899086099,56751,0.009903256308680053
2022-12-02,3865.6522446006684,3884.542911177086,3827.4048695894,3863.673136766042,96126,-0.0012686208323100523
2022-12-05,3842.0842334427475,3888.5690529436556,3827.229840160052,3848.598413478892,65432,-0.003901655951095262
2022-12-06,3825.9692665458383,3861.8949297439444,3795.160770392819,3830.8081248863814,40951,-0.00462253700729176
2022-12-07,3811.2884461051294,3852.7417589477864,3799.494636712265,3814.4919191870727,90863,-0.0042592072396715475
2022-12-08,3817.1915444628094,3838.6008090856235,3779.9637615027514,3812.9498849987904,88291,-0.00040425677153121953
2022-12-12,3825.001279375478,3847.307027231675,3807.419938635295,3819.7729244951233,69872,0.001789438545514832
2022-12-15,3819.569740442338,3852.1260690860277,3778.3062103286916,3825.306740481724,17235,0.0014487290464608726
2022-12-16,3841.6068595398347,3855.066691221536,3824.340245125824,3841.8504054624445,92733,0.004324794350645256
2022-12-19,3863.533146886121,3869.224536669721,3819.4058136402223,3842.1104433000023,72712,6.768557078329351e-05
2022-12-20,3880.479545448923,3880.479545448923,3854.3340057301075,3871.1811248431486,31473,0.007566331570150631
2022-12-22,3870.25122487513,3877.0486738621044,3858.417034259278,3865.8879881783896,77567,-0.0013673182664563077
2022-12-23,3920.671406291864,3940.884582155569,3876.2082228351765,3920.291371510182,89823,0.0140726745053541
2022-12-26,3934.005031732665,3964.0108933878746,3917.6897843802435,3932.8047184654824,42230,0.0031919430903115664
2022-12-27,3921.7967470644608,3948.5752435529557,3889.4834155960248,3915.6615673371566,94573,-0.004359014076603995
2022-12-29,3884.0157917239503,3910.4870779075004,3859.6104493266826,3894.2437173759345,78876,-0.005469790887925874
2023-01-02,3901.3194003065646,3913.077603155689,3859.641421870182,3903.893165680798,50644,0.0024778747826716963
2023-01-04,3894.349996537324,3938.0926738187,3894.349996537324,3899.423909974281,58664,-0.0011448201876543829
2023-01-05,3917.6961510821757,3934.8213211860466,3888.4746591479557,3913.703919856123,55203,0.0036620819412107597
2023-01-06,3929.6406317446213,3947.465705009543,3891.339154036976,3923.1686723475937,76677,0.0024183619111939336
2023-01-09,3916.880229471463,3959.0237505654213,3901.8624094436886,3921.7120940944565,35425,-0.000371275969703766
2023-01-10,3920.5160873659884,3934.4631971706863,3890.0701030257305,3904.776219733088,94817,-0.00431848997453721
2023-01-11,3862.2216186093474,3891.328560422429,3844.8617849762763,3874.479275239371,95961,-0.007758945145334817
2023-01-12,3850.9052273959323,3871.0770913372094,3826.8486906238604,3865.5489761980307,79806,-0.0023049030352055855
2023-01-13,3884.9214702700997,3893.280175260892,3866.419334881013,3882.6769520845,52814,0.004430929731309652
2023-01-16,3897.4298099932257,3908.150897365537,3864.362539897063,3886.958826967104,80219,0.0011028151286975874
2023-01-17,3875.525272282146,3875.525272282146,3817.3028291588753,3862.0440513928643,59646,-0.006409837789220996
2023-01-18,3860.9188272811984,3879.984456851306,3849.8882519536483,3865.5076699098877,49884,0.000896835580053601
2023-01-19,3878.50306292203,3878.50306292203,3861.511261881036,3873.2140175044647,79322,0.001993618497918126
2023-01-20,3855.151784085435,3871.462553740516,3843.6901120906496,3855.536868780442,31650,-0.004563948349906033
2023-01-23,3856.8850978999444,3863.7398162955715,3822.5281624850572,3858.6113708993526,19190,0.0007974251637445917
2023-01-25,3868.612144643139,3873.5032630788037,3837.696025737228,3859.7755452682723,48196,0.0003017081164742308
2023-01-27,3843.439368095794,3844.1083353901768,3823.618829304422,3836.91613931166,49449,-0.005922470280593339
2023-01-31,3829.8061159162635,3850.8391457027324,3829.8061159162635,3844.0718865186254,49661,0.001864973574389639
2023-02-01,3867.687797643633,3867.687797643633,3849.4172836731213,3855.2875770459905,39709,0.002917658893606845
2023-02-02,3887.1245231628377,3887.1245231628377,3860.7858116191255,3876.9486019094957,90428,0.005618523762656036
2023-02-03,3891.7690159350987,3934.9975863602886,3842.433441396308,3898.024642950194,85179,0.0054362446358762195
2023-02-06,3874.429290925426,3886.6896445498764,3859.539106409656,3870.471255591052,19943,-0.007068551351765873
2023-02-07,3856.655056655577,3862.6243611533328,3841.888316094414,3851.7147547927498,53240,-0.0048460509224057535
2023-02-09,3864.622197795162,3880.9545482271374,3833.9951784645327,3862.0154601369227,55760,0.002674316765371998
2023-02-10,3866.7881276167127,3883.967568950287,3859.5647127989355,3872.291179155167,31042,0.0026607141075194463
2023-02-13,3875.8758992019075,3911.054625633021,3873.5027084615654,3882.592132881288,53894,0.0026601702324380305
2023-02-14,3959.391221984468,3972.0396065383443,3919.5372487280724,3959.6467626943822,16869,0.01491746632944967
2023-02-15,3978.2106157883304,3978.2106157883304,3934.6041784039485,3971.0645729082457,71078,0.002883542623406621
2023-02-16,3999.211887257802,4007.7302242280634,3979.459774329495,3993.775885711858,66759,0.005719200075102071
2023-02-17,4009.1497776608608,4049.2734440230915,4004.839166750388,4012.8559209817217,54306,0.004777442654738007
2023-02-21,4033.600733114321,4053.419095386034,4019.40479469567,4025.8837460078375,65371,0.0032465219989579186
2023-02-22,4005.5451715918384,4048.456861243012,4005.5451715918384,4019.578361115031,30918,-0.0015662113688849066
2023-02-23,4042.61660742017,4042.61660742017,4025.8572458443336,4034.757745524896,38379,0.0037763623559896597
2023-02-28,4001.9041034463635,4058.9515412238466,3999.1355998563927,4019.3012412341445,93232,-0.003830838247449897
2023-03-02,4010.9404596853133,4064.1908720231972,3986.9525624005937,4014.5648690993444,12962,-0.001178406854955183
2023-03-03,3993.6608991965013,4022.6186201715777,3987.403373664757,4004.8575981427625,23851,-0.0024180132276102606
2023-03-06,3993.54826617328,4021.5119704293784,3988.904489246053,4006.495080930489,55747,0.0004088741603411883
2023-03-07,4064.3965201377446,4093.809406947014,4031.7019370707594,4052.7882522639593,62349,0.011554530929991591
2023-03-09,4010.765936399005,4031.296424406805,3992.535839796872,4015.442948412124,80832,-0.009214718738629668
2023-03-10,4032.6331910369217,4049.923827257779,4011.5365976363078,4029.1681522196145,66356,0.0034181045488188566
2023-03-13,3996.4446290070296,4014.3307867608437,3986.8505300350616,3996.9138347958215,24745,-0.008005205095752754
2023-03-16,3992.245605752264,3995.8380738517285,3966.0683172277836,3987.475197480033,15730,-0.0023614813093089104
2023-03-17,4010.0224283299826,4023.6960209733224,4003.581958125306,4009.25420941938,23921,0.005461855149120565
2023-03-21,3997.709887559404,4055.125806008805,3996.4449915584664,4010.5398098012893,81138,0.0003206582358605825
2023-03-24,3998.947582437175,4008.943119365054,3973.656321364952,3988.9849142427033,93111,-0.0053745621738769955
2023-03-27,3969.7412742258907,4001.1337005723,3965.7495083889416,3974.6788400575037,29023,-0.003586394657477787
2023-03-28,3979.1536064185907,3998.0557323184203,3979.1536064185907,3988.2707950361973,55349,0.0034196360324036945
2023-03-29,3969.3823107921958,4020.145115796854,3953.73189547105,3973.6634624018548,91533,-0.0036625729257208084
2023-03-30,3993.0002320998374,4001.3803260252225,3969.4571509311786,3977.9926341934943,93286,0.001089466139395423
2023-04-04,3987.406288412705,4034.509821446497,3942.9317050142954,3978.9040709915703,51979,0.00022911978022333024
2023-04-05,3962.3855426953755,3976.592148477056,3951.048989096612,3965.872064039454,32837,-0.0032752754827960473
2023-04-06,4005.2583687827764,4035.770138525932,3998.053435958567,4008.7509458259606,24997,0.010811967984371229
2023-04-10,4018.212975760147,4065.596275356733,4011.305731222413,4021.429326272321,98603,0.00316267600998299
2023-04-11,4001.693954374777,4010.517466428217,3971.0965256217532,3980.926474539169,55039,-0.010071755201202626
2023-04-13,3988.4749153568728,3999.5895452992877,3978.4202768373543,3984.655560834557,30923,0.0009367382992975237
2023-04-14,3975.7202480111005,3985.7260406747905,3956.8310011774684,3971.4198315391895,18876,-0.003321674632423055
2023-04-17,3995.5874653211963,3995.5874653211963,3965.9781567524633,3988.4684982351137,70973,0.004292839190793041
2023-04-18,3975.0059750567248,4030.5049504068,3954.6227789294944,3972.6180834664597,12887,-0.0039740604133310375
2023-04-19,3967.732933178915,4005.382761205025,3941.259337529339,3970.323354637122,73723,-0.0005776364052935135
2023-04-20,3978.4596017258814,3990.4978934466226,3954.582211971869,3980.423100216731,52422,0.0025438093267171613
2023-04-26,3997.022191505993,4012.092067535442,3982.994145676235,3997.7382041001333,61413,0.004350066173231415
2023-04-27,3973.3600535939195,4000.4480024578047,3961.693849602688,3973.732275959018,12841,-0.00600487748709877
2023-04-28,3974.0019143116165,3974.0019143116165,3946.6423299182497,3967.0422512421987,38756,-0.0016835620148074604
2023-05-01,3958.062803877053,3968.704355809062,3926.621011733982,3957.54334501898,81576,-0.0023944555216784957
2023-05-02,3951.8031611396614,3957.3097317159413,3930.354343818022,3944.4767603675054,20304,-0.003301690850188721
2023-05-03,3978.978679372042,3990.1683839980296,3971.1573127708484,3979.7858451731277,40341,0.008951525627021839
2023-05-04,3988.671831295507,3999.7493249022946,3970.984890075635,3987.8854793923465,14758,0.00203519348385095
2023-05-05,3946.5193392434794,3980.099238102767,3946.5193392434794,3962.667800305646,27010,-0.006323571531081984
2023-05-08,3990.188315993766,3993.4172459676142,3967.7650828038727,3981.0250392467415,70758,0.004632545513827857
2023-05-10,4026.933047945974,4036.010171065038,3999.9341970100477,4023.468163186994,41658,0.010661355686494955
2023-05-11,4049.7027246717166,4049.7027246717166,4038.4886849905215,4044.117468398017,59002,0.0051322153857100705
2023-05-12,3991.7614963951205,4041.25107409438,3991.7614963951205,4013.7300690789366,11375,-0.007513975436306386
2023-05-15,4010.0732620933813,4010.0732620933813,3987.5828313567877,4004.0453876216116,32092,-0.0024128880843119482
2023-05-17,4027.9877143237923,4069.8442599694818,3988.6662807666617,4029.383610605344,10490,0.006328155785162881
2023-05-19,4026.3120494603436,4045.4686513072484,4003.0376278439194,4015.2302212929685,13729,-0.003512544518006089
